id,title,year,director
"VM7","Ziegfeld Follies","1946","Minnelli"
"MNe10","The Awakening","1980","Newell"
"IrC67","Curly Top","1935","I.Cummings"
"IrC66","It's a Small World","1935","I.Cummings"
"DMi45","Executive Action","1973","D.Miller"
"VM9","Father of the Bride","1950","Minnelli"
"MNe12","Dance with a Stranger","1982","Newell"
"MNe18","Wild Women","1990","Newell"
"MNe15","The Good Father","1985","Newell"
"IrC60","The Man Hunt","1933","I.Cummings"
"EMo5","Le Dos Au Mur","1958","Molinaro"
"SiO30","Monsieur Beaucaire","1924","Olcott"
"THy6","Superstar: The Karen Carpenter Story","1999","Haynes"
"AfA10","Like Water for Chocolate","1992","Arau"
"Z9985","Topsy-Turvy","1999","UnYear99"
"PMo1","sm","1961","Morrissey"
"LuH8","Rose-Marie","1929","Hubbard"
"Z9980","The Hurricane","1999","UnYear99"
"DMi35","Lonely Are the Brave","1962","D.Miller"
"MAp45","Blink","1994","Apted"
"MAp47","Nell","1995","Apted"
"WiG15","The Last Generation","1971","Graham"
"YvR15","My Mother's Castle","1981","Y.Robert"
"MAp41","35 Up","1992","Apted"
"DzJ10","Photographer","1999","Jablonski"
"MAp42","Thunderheart","1992","Apted"
"FrV10","La Che\`evre","1981","Veber"
"DL10","Hobson's Choice","1954","Lean"
"YvR16","My Father's Glory","1982","Y.Robert"
"MAp43","Moving the Mountain","1994","Apted"
"DmS1","Kalifornia","1993","Sena"
"DL11","Summertime","1955","Lean"
"DL12","The Bridge on the River Kwai","1957","Lean"
"YvR10","Courage Fuyons","1979","Y.Robert"
"DL13","Lawrence of Arabia","1962","Lean"
"BuG10","Blade O'Grass","1915","George"
"DL14","Dr.~Zhivago","1965","Lean"
"DL15","Ryan's Daughter","1970","Lean"
"IAg10","Send For Paul Temple","1931","Argyle"
"DL16","A Passage to India","1984","Lean"
"WiG10","Change of Habit","1969","Graham"
"IrC95","Double Dynamite","1951","I.Cummings"
"JMB1","David Holzman's Diary","1968","McBride"
"JMB2","Glenn and Randa","1971","McBride"
"JPK15","The Sting II","1983","Kagan"
"IAg12","Smiling Along","1931","Argyle"
"JMB5","Great Balls of Fire","1989","McBride"
"JMB3","Breathless","1983","McBride"
"JMB4","The Big Easy","1986","McBride"
"REn35","Swing Your Lady","1937","Enright"
"SuA10","The Hour of the Star","1985","Amaral"
"Z9995","Tarzan","1999","UnYear99"
"JMB7","The Wrong Man","1993","McBride"
"REn30","The Singing Marine","1937","Enright"
"JPK10","The Chosen","1982","Kagan"
"REn32","Slim","1937","Enright"
"MAp39","Gorillas in the Mist","1988","Apted"
"Z9990","The Red Violin","1999","UnYear99"
"IrC86","Sweet Rosie O'Grady","1943","I.Cummings"
"DMi25","The Opposite Sex","1956","D.Miller"
"EDi14","Tales from the Crypt: Demon Knight","1995","Dickerson"
"IrC89","The Dolly Sisters","1945","I.Cummings"
"DMi28","Happy Anniversary","1959","D.Miller"
"MAp51","The World is not Enough","1999","Apted"
"MAp52","42 Up","1999","Apted"
"EDi10","Juice","1991","Dickerson"
"REn18","China Clipper","1936","Enright"
"DMi27","The Story of Esther Costello","1957","D.Miller"
"FrV20","Les Fugitifs","1986","Veber"
"EDi12","Surviving the Game","1994","Dickerson"
"IrC81","That Night in Rio","1941","I.Cummings"
"IrC80","Down Argentine Way","1940","I.Cummings"
"MAp50","Extreme Measures","1998","Apted"
"xAb1","Docks of New Orleans","1948","Abrahams"
"JoD5","Hollywood Boulevard","1976","Dante"
"DAf10","Mannen Pa Balkongen","1993","Afredson"
"FrE10","The Violent Years","1956","Eichorn"
"JoD9","Piranha","1978","Dante"
"SiO10","From the Manger to the Cross","1912","Olcott"
"ArD10","Coming out Under Fire","1994","Dong"
"REn20","Earthworm Tractors","1936","Enright"
"DMi32","Back Street","1961","D.Miller"
"DMi30","Midnight Lace","1960","D.Miller"
"JeY10","The Naughty Nineties","1945","Yarborough"
"MAp24","Agatha","1979","Apted"
"MAp25","Coal Miner's Daughter","1980","Apted"
"NOs35","Empire of Passion","1978","Oshima"
"DMi15","Love Happy","1949","D.Miller"
"MAp21","21","1978","Apted"
"EgM12","Horror Express","1973","E.Martin"
"REn50","Law of the Tropics","1941","Enright"
"EgM10","Bad Man's River","1972","E.Martin"
"GFr10","Le Sang des B\^etes","1949","Franju"
"YvA13","Voleur du Vie","1998","Angelo"
"IKu10","Ishq","1998","Kumar"
"W25","The Boob","1926","Wellman"
"DMi20","Sudden Fear","1953","D.Miller"
"REn53","The Spoilers","1942","Enright"
"GFr15","H\^otel des Invalides","1951","Franju"
"REn55","The Iron Major","1943","Enright"
"NOs30","In the Realm of the Senses","1976","Oshima"
"YvA10","Colonel Chabert","1995","Angelo"
"MdC10","Auntie Mame","1958","daCosta"
"NOs20","Tokyo Senso Sengo Hiwa","1970","Oshima"
"MAp34","28 Up","1985","Apted"
"GSy4","Anchors Aweigh","1945","Sidney"
"EP1","Vessel of Wrath","1938","Pommer"
"DeM20","Separate Tables","1983","Del.Mann"
"SuR10","The Loners","1974","Roley"
"GSy5","The Harvey Girls","1946","Sidney"
"BGt10","Tom and Viv","1996","B.Gilbert"
"GSy7","The Three Musketeers","1948","Sidney"
"GSy9","Annie Get Your Gun","1950","Sidney"
"DpM13","Fire","1996","Mehta"
"AdL6","Nine 1/2 Weeks","1986","Lyne"
"DpM10","Camilla","1994","Mehta"
"REn40","Gold Diggers in Paris","1938","Enright"
"AdL5","Flashdance","1983","Lyne"
"JoF1","Little Man Tate","1991","J.Foster"
"W30","Wings","1927","Wellman"
"BGt13","Wilde","1998","B.Gilbert"
"JoF5","Home for the Holidays","1995","J.Foster"
"REn45","Angels Wash Their Faces","1939","Enright"
"MdC16","The Music Man","1962","daCosta"
"GFr20","Le Grand Melies","1951","Franju"
"W38","Woman Trap","1929","Wellman"
"DMi10","Flying Tigers","1943","D.Miller"
"MAp27","Continental Divide","1981","Apted"
"MAp29","Gorky Park","1983","Apted"
"ThF11","Love Affair","1932","Freeland"
"JeY35","The Seven Faces of Dr.Lao","1995","Yarborough"
"FPy1","David and Lisa","1962","F.Perry"
"JNs210","Summer Magic","1963","Neilson"
"ThF15","Flying Down to Rio","1933","Freeland"
"DeM10","That Touch of Mink","1962","Del.Mann"
"ThF17","George White's Scandals","1934","Freeland"
"FPy8","Last Summer","1969","F.Perry"
"RoF30","Elephant Boy","1937","R.Flaherty"
"InH25","Godzilla's Revenge","1969","Honda"
"RKp10","The Eleanor Roosevelt Story","1965","R.Kaplan"
"W40","Chinatown Nights","1929","Wellman"
"W41","The Man I Love","1929","Wellman"
"InH20","War of the Monsters","1966","Honda"
"GFr30","La T\^ete contre les Murs","1958","Franju"
"HWa1","Night Mail","1936","Watt"
"GFr35","Les Yeux sans Visage","1959","Franju"
"DeM17","Night Crossing","1980","Del.Mann"
"BW19","Irma la Douce","1963","B.Wilder"
"BW18","One, Two, Three","1961","B.Wilder"
"CVi16","La seperation","1998","C.Vincent"
"BW17","The Apartment","1960","B.Wilder"
"EMu1","Harlem Nights","1989","E.Murphy"
"ThF25","So This is London","1939","Freeland"
"BW16","Some Like It Hot","1959","B.Wilder"
"GFr40","Judex","1963","Franju"
"BW15","Witness for the Prosecution","1958","B.Wilder"
"BW14","Love In The Afternoon","1957","B.Wilder"
"BW13","The Spirit of St.~Louis","1957","B.Wilder"
"BW12","The Seven Year Itch","1955","B.Wilder"
"BW11","Sabrina","1954","B.Wilder"
"BW10","Stalag 17","1953","B.Wilder"
"JeH30","Promises in the Dark","1980","J.Hellman"
"BSw10","La Balance","1983","Swaim"
"CVi10","La Discrete","1992","C.Vincent"
"YoM10","The Family Game","1984","Morita"
"RoF20","Man of Aran","1934","R.Flaherty"
"InH15","Godzilla vs. the Thing","1964","Honda"
"SeC10","Django","1966","Corbucci"
"ERr52","A Tale of Winter","1994","Rohmer"
"KrK5","The Principles of Hygiene and Safety in a Copper Mine","1982","Kieslovski"
"W50","The Public Enemy","1931","Wellman"
"ERr50","A Tale of Springtime","1992","Rohmer"
"SCs10","The Student Prince","2000","S.Curtis"
"W55","The Conquerors","1932","Wellman"
"Hha5","Arabian Nights","1933","Hathaway"
"ERr55","Rendezvouz in Paris","1996","Rohmer"
"HSr10","Seelische Grausamkeit","1961","Schmidhauser"
"W56","The Hatchet Man","1932","Wellman"
"BIG10","The Mad Bomber","1972","Gordon"
"InH18","Ghidrah, The Three-Headed Monster","1965","Honda"
"PhN10","Dead Calm","1989","Noyce"
"BW28","Fedora","1978","B.Wilder"
"GFr50","Les Rideaux Blancs","1965","Franju"
"HHa20","Brigham Young, Frontiersman","1940","Hathaway"
"BW25","The Private Life of Sherlock Holmes","1970","B.Wilder"
"IaS10","The Final Option","1982","I.Sharp"
"HSa10","Krieg-Verwaltigungen-Kinder","1992","Sander"
"BW21","Kiss Me Stupid","1964","B.Wilder"
"PhN17","Sliver","1993","Noyce"
"FJS35","Yes, Giorgio","1982","Schaffner"
"CWl10","Der Stolz der Firma","1914","Wilhelm"
"PhN14","Patriot Games","1989","Noyce"
"HFa1","The Minus Man","1999","Fancher"
"W60","College Coach","1933","Wellman"
"BDn9","Java Head","1934","Dean"
"ERr40","Pauline at the Beach","1983","Rohmer"
"BDn7","The Constant Nymph","1933","Dean"
"ERr45","Le Rayon Vert","1987","Rohmer"
"W66","Call of the Wild","1935","Wellman"
"BDn5","The Impassive Footman","1932","Dean"
"ERr43","Summer","1986","Rohmer"
"JMd10","Hay Algo Alla Afuera","1989","Maldonado"
"HHa10","Now and Forever","1934","Hathaway"
"LAl2","The Uninvited","1944","L.Allan"
"BDn2","Escape","1932","Dean"
"MF15","The People vs. Larry Flynt","1996","Forman"
"HHa12","Lives of a Bengal Lancer","1935","Hathaway"
"HHa13","Peter Ibbetson","1935","Hathaway"
"ERr47","Four Adventures of Reinette and Mirabelle","1989","Rohmer"
"HHa15","Go West Young Man","1936","Hathaway"
"HHa16","The Trail of the Lonesome Pine","1936","Hathaway"
"LAl4","Those Endearing Young Charms","1946","L.Allan"
"EFo10","Chesty Anderson, U.S. Navy","1975","E.Forsyth"
"HWa5","Nine Men","1936","Watt"
"PhN22","The Bone Collector","1999","Noyce"
"PhN20","The Saint","1997","Noyce"
"HWa9","Where No Vultures Fly","1951","Watt"
"HHa31","Kiss of Death","1947","Hathaway"
"GFr60","La Faute de l'Abb\'e Mouret","1970","Franju"
"MxS5","Fear in the Night","1946","Shane"
"MVP5","The Story of a Three Day Pass","1967","MlVanPeebles"
"FJS29","Sphinx","1980","Schaffner"
"BW30","Buddy Buddy","1981","B.Wilder"
"JeH10","The Shooting","1966","J.Hellman"
"RnC10","Mortal Fear","1994","R.Cook"
"W70","Small Town Girl","1936","Wellman"
"ERr30","La Marquise d'O","1976","Rohmer"
"W73","A Star is Born","1937","Wellman"
"FJS22","Islands in The Stream","1976","Schaffner"
"JMG4","The Bliss of Mrs. Blossom","1968","McGrath"
"W75","Men with Wings","1938","Wellman"
"AAl6","The Four Seasons","1981","Alda"
"W74","Nothing Sacred","1937","Wellman"
"W77","Beau Geste","1939","Wellman"
"ERr33","Perceval Le Gallois","1978","Rohmer"
"W76","Made For Each Other","1939","Wellman"
"HHa21","Johnny Apollo","1940","Hathaway"
"W78","The Light That Failed","1940","Wellman"
"HHa22","Sheppard of the Hills","1941","Hathaway"
"JeY30","Abbott and Costello Lost in Alaska","1952","Yarborough"
"JBd10","Eubie!","1985","J.Boyd"
"ERr37","Le Beau Marriage","1981","Rohmer"
"HHa27","Nob Hill","1945","Hathaway"
"HHa28","The House on 92nd Street","1945","Hathaway"
"RMe12","The Cat and the Canary","1978","R.Metzger"
"JLa10","Live Nude Girls","1995","Lavin"
"FJS16","Papillon","1973","Schaffner"
"BVS3","Female Jungle","1955","VeSota"
"FJS18","The Boys From Brazil","1973","Schaffner"
"FJS13","Patton","1970","Schaffner"
"DDo15","Keiner liebt mich","1990","Dorrie"
"NVg10","The Rugrats Movie","1998","Virgien"
"W80","Roxie Hart","1942","Wellman"
"DDo12","Ich und Er","1983","Dorrie"
"RoW10","Anna to the Infinite Power","1983","Wiemer"
"FJS14","Nicholas and Alexandra","1971","Schaffner"
"W82","Lady of Burlesque","1943","Wellman"
"ERr20","Ma Nuit Chez Maude","1969","Rohmer"
"DDo10","Maenner","1980","Dorrie"
"RTa5","Freddy's Dead: The Final Nightmare","1992","Talalay"
"DZo10","We're Back! A Dinosaur Story","1993","D.Zondag"
"W83","The Ox-bow Incident","1943","Wellman"
"FJS10","Planet of the Apes","1968","Schaffner"
"W85","Buffalo Bill","1944","Wellman"
"ERr22","La Genou de Claire","1970","Rohmer"
"SDv10","The Wounds","1999","Dragojevic"
"HHa32","Call Northside 777","1948","Hathaway"
"HHa33","Down to the Sea in Ships","1949","Hathaway"
"HRo10","Turnabout","1941","H.Roach"
"ERr25","Love in the Afternoon","1972","Rohmer"
"LAn1","Thirteen at Dinner","1985","Antonio"
"HHa38","The Desert Fox","1951","Hathaway"
"HHa39","Fourteen Hours","1951","Hathaway"
"HHa50","Legend of the Lost","1957","Hathaway"
"MF18","Man in the Moon","1999","Forman"
"JMS12","Stepkids","1991","J.M.Silver"
"HHa53","North to Alaska","1960","Hathaway"
"JoL2","Picnic","1955","J.Logan"
"KeS10","Modern Problems","1981","K.Shapiro"
"JoL1","Met My Love Again","1956","J.Logan"
"LuR8","Rio Rita","1929","L.Reed"
"JoL6","Tall Story","1960","J.Logan"
"DDo25","Bin Ich schoen?","1998","Dorrie"
"JoL5","South Pacific","1958","J.Logan"
"JoL4","Sayonara","1957","J.Logan"
"HGC3","Quai des Orf\`evres","1947","Clouzot"
"W90","The Story of GI Joe","1945","Wellman"
"JoL3","Bus Stop","1956","J.Logan"
"HGC2","Le Corbeau","1943","Clouzot"
"HGC5","L'Assassin habite au 21","1947","Clouzot"
"DgB10","Home Page","1999","Block"
"JoL9","Camelot","1967","J.Logan"
"JoL8","Ensign Pulver","1964","J.Logan"
"Z9925","The Color of Courage","1999","UnYear99"
"JoL7","Fanny","1960","J.Logan"
"HGC6","Jenny Lamour","1947","Clouzot"
"DDo20","Happy Birthday, Torke!","1991","Dorrie"
"ERr12","La Carriere de Suzanne","1964","Rohmer"
"RBe12","Billy Bathgate","1991","Benton"
"W98","Island in the Sky","1953","Wellman"
"RBe10","Tarakanova","1930","Bernard"
"ERr10","La Boulangerie de Monceau","1963","Rohmer"
"Z9920","Cruel Intentions","1999","UnYear99"
"HHa43","Niagra","1952","Hathaway"
"ERr17","La Collectioneuse","1967","Rohmer"
"JLr10","Vampyres, Daughters of Dracula","1975","Larraz"
"RBe15","Nobody's Fool","1994","Benton"
"HHa47","Prince Valiant","1954","Hathaway"
"RBe19","Twilight","1998","Benton"
"RAs20","The Intelligence Man","1965","R.Asher"
"RWs10","Hambone and Hillie","1984","Watts"
"HHa60","The Last Safari","1967","Hathaway"
"ByB10","Fords on Water","1983","Bliss"
"DPa10","Hercules Returns","1992","D.Parker"
"Z9935","Circle of Friends","1999","UnYear99"
"LRg10","Come Back Africa","1960","Rogosin"
"AGi10","Kadosh","1999","Gitai"
"HHa54","How the West Was Won","1963","Hathaway"
"Z9930","Sachem Farm","1999","UnYear99"
"HHa56","Of Human Bondage","1964","Hathaway"
"SOe15","Nothing to Loose","1997","Oedekerk"
"SOe12","Ace Ventura, Pet Detective","1992","Oedekerk"
"RoF10","Moana","1926","R.Flaherty"
"SOe10","Ace Ventura, Pet Detective","1990","Oedekerk"
"RAs10","Make Mine Mink","1960","R.Asher"
"DPr10","Children of the Corn II","1992","D.Price"
"Tki7","Fireworks","1998","Kitano"
"DPr12","Needful Things","1993","D.Price"
"HHa72","Shootout","1971","Hathaway"
"Tki5","Hana-Bi","1995","Kitano"
"yAn10","Johann Strauss, The King without a Crown","1988","Antel"
"ITo10","Ikili Oyunlar","1989","Tozum"
"EaK60","House of Dracula","1945","Kenton"
"LiH10","Silk Stockings","1990","Hassani"
"HHa65","True Grit","1969","Hathaway"
"JcS10","Miles of Smiles, Years of Struggle","1983","Santino"
"Z8610","I'll Take Manhattan","1986","UnYear86"
"LiY20","Chantilly Lace","1993","Yellen"
"AC20","The Great Impersonation","1935","Crosland"
"BDu2","A Rage in Harlem","1991","B.Duke"
"ByS10","The Usual Suspects","1991","B.Singer"
"RkK15","Blast from the Past","1999","R.King"
"RkK10","Quick","1993","R.King"
"xFa10","The Loves of Don Juan","1948","Falconi"
"EaK51","Pardon my Sarong","1942","Kenton"
"EaK50","Who Done It?","1942","Kenton"
"IvP27","Cutter's Way","1981","Passer"
"BnS10","Reality Bites","1994","B.Stiller"
"LAr4","Wicked Lady","1945","Arliss"
"LAr3","Love Story","1944","Arliss"
"LAr2","The Man in Grey","1943","Arliss"
"LAr8","Miss Tulip Stays the Night","1955","Arliss"
"MRa10","From the Journals of Jean Seberg","1996","Rappaport"
"LDo10","Knockout","2000","Doumani"
"IvP20","Crime and Passion","1976","Passer"
"LAr5","A Man about the House","1947","Arliss"
"AJP15","Presumed Innocent","1990","Pakula"
"IvP24","Silver Bears","1978","Passer"
"BnS15","The Cable Guy","1996","B.Stiller"
"LuV1","Ossessione","1942","Visconti"
"BKo10","Krakatoa, East of Java","1968","Kowalski"
"LuV2","La Terra Trema","1948","Visconti"
"LuV3","Bellisima","1951","Visconti"
"JoP2","Undercover Girl","1950","Pevney"
"IlM5","Emanuelle, the Seductress","1988","Milonaka"
"BVo10","Bury Me Dead","1947","Vorhaus"
"ARt1","For All Mankind","1990","Reinert"
"CCa10","Flight of the Innocent","1993","Carlei"
"DRE10","Homeward Bound II: Lost in San Francisco","1996","D.Ellis"
"CCa13","Fluke","1993","Carlei"
"JaM10","Playing God","1997","Maslin"
"ByS17","X-Men","2000","B.Singer"
"IvP10","Born to Win","1971","Passer"
"ByS15","Apt Pupil","1998","B.Singer"
"PYu10","Damned in the U.S.A.","1993","Yule"
"IvP15","Law and Disorder","1974","Passer"
"BDu4","Sister Act 2","1993","B.Duke"
"xFr10","Tarzan's Deadly Silence","1970","Friend"
"BDu3","The Cemetery Club","1993","B.Duke"
"JoS1","The Incredible Shrinking Woman","1980","Schumacher"
"KOr1","Newsies","1992","Ortega"
"JN10","Johnny Belinda","1948","Negulesco"
"JN13","Three Came Home","1950","Negulesco"
"JLo3","The Prowler","1950","Losey"
"JoS5","D.C. Cab","1984","Schumacher"
"JN14","The Mudlark","1951","Negulesco"
"JLo4","M","1951","Losey"
"GDG1","Dad","1989","Goldberg"
"JN12","The Mudlark","1950","Negulesco"
"KOr2","Hocus Pocus","1993","Ortega"
"JLo8","The Intimate Stranger","1956","Losey"
"JN15","Phone Call from a Stranger","1952","Negulesco"
"JN16","Lure of The Wilderness","1952","Negulesco"
"IGi10","The Man Inside","1958","Gilling"
"JN19","Titanic","1953","Negulesco"
"ARu4","Welcome to L.A.","1976","Rudolph"
"Z1210","Within the Law","1912","UnYear12"
"EaK30","The Cat Creeps","1933","Kenton"
"NJu20","Siege of the Saxons","1962","Juran"
"RGu10","Fabula de la Bella Palomera","1988","Guerra"
"GTh5","Vicious Circle","1957","G.Thomas"
"AaB10","A Private Function","1984","A.Bennett"
"CCr10","Off Limits","1988","Ch.Crowe"
"MGr15","Hardbodies II","1990","M.Griffiths"
"CCr12","Whispers in the Dark","1992","Ch.Crowe"
"IvP40","Stalin","1992","Passer"
"MGr10","Hardbodies","1984","M.Griffiths"
"AlB10","Dracula's Dog","1978","Bano"
"Z1220","Within the Law","1917","UnYear12"
"GMf21","Gentleman of Leisure","1915","Melford"
"GMf20","Tennessee's Pardner","1915","Melford"
"NJu15","Jack the Giant Killer","1962","Juran"
"NJu12","The Seventh Voyage of Sinbad","1958","Juran"
"RHg10","Evening Star","1996","Harling"
"NJu10","Hellcats of the Navy","1957","Juran"
"AJP29","The Devil's Own","1997","Pakula"
"EOB1","Mantrap","1961","OBrien"
"AJP25","Pelican Brief","1993","Pakula"
"JN31","The Pleasure Seekers","1964","Negulesco"
"ABW5","On Secret Service","1934","A.Woods"
"GoG10","Room to Let","1950","Grayson"
"GLt10","La Cage Au Folles III","1985","Lautner"
"CDu10","Watermelon Woman","1996","Dunye"
"HGL6","Two Thousand Maniacs","1964","H.G.Lewis"
"IGi30","Blood from the Mummy's Tomb","1971","Gilling"
"Z1230","Within the Law","1923","UnYear12"
"RyT50","Dick Tracy","1937","Ray~Taylor"
"RyT55","The Spider's Web","1938","Ray~Taylor"
"EaK10","From Hell to Heaven","1933","Kenton"
"OKa10","Gizli Y\"uz","1991","Kavur"
"JN20","How to Marry a Millionaire","1953","Negulesco"
"JN21","Three Coins in the Fountain","1954","Negulesco"
"GLt20","La maison assassinee","1990","Lautner"
"WLe10","Happy Hooker Goes to Washington","1977","Levey"
"JLp1","Impromptu","1991","Lapine"
"JN25","The Rains of Ranchipur","1955","Negulesco"
"JN22","Woman's World","1954","Negulesco"
"WA1","Take the Money and Run","1969","Woody~Allen"
"JN23","Daddy Longlegs","1955","Negulesco"
"RTh4","Three Loves has Nancy","1938","R.Thorpe"
"HrJ14","Wolf Larsen","1958","H.Jones"
"IGi25","The Mummy's Shroud","1966","Gilling"
"WA3","Everything You Always Wanted to Know About Sex and Were Afraid to Ask","1972","Woody~Allen"
"RTh5","Tarzan Finds a Son","1939","R.Thorpe"
"WA2","Bananas","1971","Woody~Allen"
"WA5","Love and Death","1976","Woody~Allen"
"RTh3","Tarzan Escapes","1936","R.Thorpe"
"WA4","Sleeper","1973","Woody~Allen"
"WA7","Interiors","1978","Woody~Allen"
"WA6","Annie Hall","1977","Woody~Allen"
"MEl10","Lush Life","1994","Elias"
"WA9","Stardust Memories","1980","Woody~Allen"
"IGi20","Fury at Smuggler's Bay","1958","Gilling"
"WA8","Manhattan","1979","Woody~Allen"
"GMf40","Pettigrew's Girl","1919","Melford"
"RyT40","Roaring West","1936","Ray~Taylor"
"MtB16","American Heart","1993","Mt.Bell"
